,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
340,4,406,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,45,0.5,0,,0,0,
341,5,407,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,180,0,0,,0,0,
342,7,409,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,195,-0.5,-0.5,,0,0,
928,6,1188,A16F4,1.5,sphere,-2.25,3.75,-6.5,2,1190,1187,12/12/2019,140,22,-6.51,180,0,0,,0,0,0
929,7,1189,A16F4,1,sphere,3.75,-0.75,-6.7,2,1190,1187,12/12/2019,140,22,-6.51,195,0,0,,0,0,0
343,8,410,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,210,-0.5,0.5,,0,0,
344,9,411,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,225,0,0,,0,0,
345,10,412,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,180,0,0,,0,-2,
346,11,413,A3F5,,,,,,4,,408,25/10/2019,55,23,-6.51,195,0,0.5,,0,-2,
347,1,414,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,210,0,0,,0,1,
348,2,415,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,225,0,0,,0,-1.5,
349,3,416,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,0,0,-0.5,,0,1,
350,4,417,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,15,-0.5,0,,0,-2,
351,5,418,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,30,0.5,0,,0,1,
352,7,420,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,45,0,0,,0,1.5,
353,8,421,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,0,0,0.5,,0,1.5,
941,1,1207,A12F13,1.5,sphere,-2.25,-2.25,-6.5,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,1,0,0
942,2,1208,A12F13,1,sphere,-2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,1,0,0
943,3,1209,A12F13,1,sphere,2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,-0.75,0,0
944,4,1210,A12F13,0.5,sphere,2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,-0.75,0,0
945,7,1213,A12F13,1.5,sphere,-1.5,-3.75,-6.5,4,1217,1212,13/12/2019,143,22,-6.51,195,0,-0.5,,1,0,0
946,8,1214,A12F13,1,sphere,-0.75,-3.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,195,0,-0.5,,1,0,0
947,9,1215,A12F13,1,sphere,3.25,-0.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,165,0,-0.5,,-1,0,0
948,10,1216,A12F13,0.5,sphere,3.75,-0.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,165,0,-0.5,,-1,0,0
949,1,1218,A12F13,1.5,sphere,3.75,0.5,-6.5,4,1222,1223,13/12/2019,144,22,-6.51,-30,0.5,0,,-1.5,0,0
950,2,1219,A12F13,1,sphere,3.75,0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-30,0.5,0,,-1.5,0,0
951,3,1220,A12F13,1,sphere,-2.25,-0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-15,0.5,0,,1,0,0
952,4,1221,A12F13,0.5,sphere,-2.25,-0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-15,0.5,0,,1,0,0
953,7,1224,A12F13,1.5,sphere,-1.75,1.75,-5.5,4,1228,1223,13/12/2019,144,22,-6.51,15,0,0,,0,0,1
954,8,1225,A12F13,1,sphere,-2,2,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,15,0,0,,0,0,1
955,9,1226,A12F13,1,sphere,1.75,0.75,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,45,0,0,,0,0,1
956,10,1227,A12F13,0.5,sphere,1.5,0.75,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,45,0,0,,0,0,1
957,1,1229,A12F13,1.5,sphere,1,-2.25,-5.5,4,1231,1232,13/12/2019,145,22,-6.51,180,-0.5,0,,0,0,1
958,2,1230,A12F13,0.5,sphere,2.25,-1,-5.5,4,1231,1232,13/12/2019,145,22,-6.51,180,-0.5,0,,0,0,1
959,5,1233,A11F14,1.5,sphere,1.25,1,-5.5,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
960,6,1234,A11F14,1,sphere,1.5,1,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
961,7,1235,A11F14,1,sphere,-0.5,-2.75,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,15,0,0,,0,0,1
962,8,1236,A11F14,0.5,sphere,0.75,-1.5,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,15,0,0,,0,0,1
963,9,1237,A11F14,0.5,sphere,0,1.5,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
354,9,422,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,15,0,0,,0,1.5,
355,10,423,A3F5,,,,,,4,,419,26/10/2019,56,23,-6.51,30,0,0,,0,-1,
871,1,1107,A3F5,1.5,sphere,0.75,-5.25,-6.5,4,1111,1112,11/12/2019,132,22,-6.51,15,0,0,,0,1.5,0
872,2,1108,A3F5,1,sphere,0.75,-5.25,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,15,0,0,,0,1.5,0
873,3,1109,A3F5,1,sphere,-2.25,-3.75,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,-15,0,0,,0,1.5,0
874,4,1110,A3F5,0.5,sphere,-2.25,-3.75,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,-15,0,0,,0,1.5,0
875,7,1113,A3F5,1.5,sphere,2.25,-3.75,-6.5,4,1117,1112,11/12/2019,132,22,-6.51,180,0,0,,0,0,0
876,8,1114,A3F5,1,sphere,2.25,-3.75,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,180,0,0,,0,0,0
877,9,1115,A3F5,1,sphere,2.25,-5.25,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,195,0,0,,0,0,0
973,6,1253,A13F11,1.5,sphere,-0.75,-3.75,-6.5,2,1258,1252,13/12/2019,147,22,-6.51,-45,0,0,,0,0,0
974,7,1254,A13F11,1,sphere,-0.75,-3.75,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,-45,0,0,,0,0,0
975,8,1255,A13F11,1,sphere,-2.25,2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,15,0,0,,0,0,0
976,9,1256,A13F11,0.5,sphere,-2.25,2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,15,0,0,,0,0,0
977,10,1257,A13F11,0.5,sphere,-2.25,-2.25,-6.7,2,1258,1252,13/12/2019,147,22,-6.51,90,0,0,,0,0,0
978,1,1259,A15F11,1.5,sphere,-2.25,2.25,-6.5,2,1262,1263,13/12/2019,148,22,-6.51,0,0,0,,0,0,0
979,2,1260,A15F11,1,sphere,3.75,0.75,-6.7,2,1262,1263,13/12/2019,148,22,-6.51,30,0,0,,0,0,0
980,3,1261,A15F11,0.5,sphere,0.75,3.75,-6.7,2,1262,1263,13/12/2019,148,22,-6.51,75,0,0,,0,0,0
981,6,1264,A16F11,1.5,sphere,2.25,2.25,-6.5,2,1267,1263,13/12/2019,148,22,-6.51,180,0,0,,0,0,0
982,7,1265,A16F11,1,sphere,0.75,-2.25,-6.7,2,1267,1263,13/12/2019,148,22,-6.51,210,0,0,,0,0,0
983,8,1266,A16F11,0.5,sphere,-2.25,-2.25,-6.7,2,1267,1263,13/12/2019,148,22,-6.51,150,0,0,,0,0,0
878,10,1116,A3F5,0.5,sphere,2.25,-5.25,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,195,0,0,,0,0,0
879,1,1118,A3F5,1.5,sphere,-0.75,3.75,-6.5,4,1122,1123,11/12/2019,133,22,-6.51,15,0.5,0,,0,0,0
880,2,1119,A3F5,1,sphere,-0.75,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,15,0.5,0,,0,0,0
987,6,1273,A15F3,1,sphere,-2.25,-1,-6.7,2,1275,1272,13/12/2019,149,22,-6.51,0,0,0,,0,0,0
988,7,1274,A15F3,0.5,sphere,-2.25,-1,-6.7,2,1275,1272,13/12/2019,149,22,-6.51,0,0,0,,0,0,0
881,3,1120,A3F5,1,sphere,2.25,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,30,0.5,0,,0,0,0
882,4,1121,A3F5,0.5,sphere,2.25,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,30,0.5,0,,0,0,0
883,7,1124,A3F5,1.5,sphere,-1.75,-0.75,-6,4,1128,1123,11/12/2019,133,22,-6.51,180,-0.5,0,,0,0,1
992,6,1281,A15F4,1,sphere,3.75,0.75,-6.7,2,1283,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
993,7,1282,A15F4,0.5,sphere,3.75,0.75,-6.7,2,1283,1280,13/12/2019,150,22,-6.51,180,0,0,,0,0,0
994,1,1284,A15F12,1.5,sphere,0.75,-2.25,-6.5,2,1287,1288,13/12/2019,151,22,-6.51,30,0,0,,0,0,0
995,2,1285,A15F12,1,sphere,2.25,-2.25,-6.7,2,1287,1288,13/12/2019,151,22,-6.51,75,0,0,,0,0,0
996,3,1286,A15F12,0.5,sphere,2.25,-2.25,-6.7,2,1287,1288,13/12/2019,151,22,-6.51,75,0,0,,0,0,0
997,6,1289,A14F2,1.5,sphere,-2.25,-1,-6.5,2,1292,1288,13/12/2019,151,22,-6.51,0,0,0,,0,0,0
998,7,1290,A14F2,1,sphere,0.75,2.25,-6.7,2,1292,1288,13/12/2019,151,22,-6.51,45,0,0,,0,0,0
999,8,1291,A14F2,0.5,sphere,-2.25,2.25,-6.7,2,1292,1288,13/12/2019,151,22,-6.51,90,0,0,,0,0,0
884,8,1125,A3F5,1,sphere,-2.25,-1,-6.7,4,1128,1123,11/12/2019,133,22,-6.51,195,-0.5,0,,0,0,1
885,9,1126,A3F5,1,sphere,-3,1.25,-6,4,1128,1123,11/12/2019,133,22,-6.51,210,-0.5,0,,0,0,1
886,10,1127,A3F5,0.5,sphere,-2.25,-0.75,-6.7,4,1128,1123,11/12/2019,133,22,-6.51,210,-0.5,0,,0,0,1
1003,4,1296,A15F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,0,0,0,,0,0,
1004,5,1297,A15F4,,,,,,2,,1298,16/12/2019,152,22,-6.51,45,0,0.5,,0,0,
887,1,1129,A3F5,1.5,sphere,1.75,0.75,-5.5,4,1132,1133,11/12/2019,134,22,-6.51,0,0,0,,0,0,1
888,2,1130,A3F5,1,sphere,2.25,0.75,-6.7,4,1132,1133,11/12/2019,134,22,-6.51,15,0,0,,0,0,1
889,3,1131,A3F5,0.5,sphere,2.25,0.25,-6.7,4,1132,1133,11/12/2019,134,22,-6.51,15,0,0,,0,0,1
