,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
808,2,809,A1F1,1.0,sphere,2.25,-1.75,-4.0,2.0,812.0,813.0,2019-12-04,102.0,21.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
809,3,810,A1F1,1.0,sphere,0.0,-0.75,-4.0,2.0,812.0,813.0,2019-12-04,102.0,21.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
810,4,811,A1F1,0.5,sphere,0.0,0.0,-4.0,2.0,812.0,813.0,2019-12-04,102.0,21.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
811,5,812,A1,,,,,,,,813.0,2019-12-04,102.0,21.0,-6.51,,0.0,0.0,,,,
812,6,813,,,,,,,,,,2019-12-04,102.0,21.0,-6.51,,,,,,,
813,7,814,A1F1,1.0,sphere,-0.5,2.25,-4.0,2.0,818.0,813.0,2019-12-04,102.0,21.0,-6.51,60.0,0.0,0.5,,0.0,0.0,0.0
814,8,815,A1F1,1.0,sphere,-0.75,-1.0,-4.0,2.0,818.0,813.0,2019-12-04,102.0,21.0,-6.51,75.0,0.0,0.5,,0.0,0.0,0.0
815,9,816,A1F1,0.5,sphere,-0.75,3.0,-3.0,2.0,818.0,813.0,2019-12-04,102.0,21.0,-6.51,90.0,0.0,0.5,,0.0,0.0,0.0
816,10,817,A1F1,0.5,sphere,-0.75,-1.5,-4.0,2.0,818.0,813.0,2019-12-04,102.0,21.0,-6.51,-15.0,0.0,0.5,,0.0,0.0,0.0
817,11,818,A1,,,,,,,,813.0,2019-12-04,102.0,21.0,-6.51,,0.0,0.5,,,,
818,1,819,A1F1,1.0,sphere,-0.75,-3.75,-4.0,2.0,823.0,824.0,2019-12-04,103.0,21.0,-6.51,-30.0,-0.5,0.0,,0.0,0.0,0.0
819,2,820,A1F1,1.0,sphere,0.0,-2.25,-4.0,2.0,823.0,824.0,2019-12-04,103.0,21.0,-6.51,-45.0,-0.5,0.0,,0.0,0.0,0.0
820,3,821,A1F1,0.5,sphere,-0.75,-4.0,-4.0,2.0,823.0,824.0,2019-12-04,103.0,21.0,-6.51,-60.0,-0.5,0.0,,0.0,0.0,0.0
821,4,822,A1F1,0.5,sphere,2.0,-2.25,-4.5,2.0,823.0,824.0,2019-12-04,103.0,21.0,-6.51,-75.0,-0.5,0.0,,0.0,0.0,0.0
822,5,823,A1,,,,,,,,824.0,2019-12-04,103.0,21.0,-6.51,,-0.5,0.0,,,,
823,6,824,,,,,,,,,,2019-12-04,103.0,21.0,-6.51,,,,,,,
824,7,825,A1F1,1.5,sphere,0.5,-2.75,-4.0,2.0,829.0,824.0,2019-12-04,103.0,21.0,-6.51,45.0,0.5,0.0,,0.0,1.5,0.0
825,8,826,A1F1,0.5,sphere,0.5,-2.75,-4.0,2.0,829.0,824.0,2019-12-04,103.0,21.0,-6.51,45.0,0.5,0.0,,0.0,1.5,0.0
826,9,827,A1F1,0.5,sphere,1.5,-0.75,-4.0,2.0,829.0,824.0,2019-12-04,103.0,21.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
827,10,828,A1F1,0.5,sphere,-0.5,1.0,-4.5,2.0,829.0,824.0,2019-12-04,103.0,21.0,-6.51,195.0,0.5,0.0,,0.0,0.0,0.0
828,11,829,A1,,,,,,,,824.0,2019-12-04,103.0,21.0,-6.51,,0.5,0.0,,,,
829,1,830,A1F1,1.5,sphere,0.0,-2.5,-4.0,2.0,833.0,834.0,2019-12-04,104.0,21.0,-6.51,165.0,0.0,0.0,,0.0,1.5,0.0
830,2,831,A1F1,1.0,sphere,0.75,-2.25,-4.0,2.0,833.0,834.0,2019-12-04,104.0,21.0,-6.51,165.0,0.0,0.0,,0.0,1.5,0.0
831,3,832,A1F1,0.5,sphere,0.75,-2.25,-4.0,2.0,833.0,834.0,2019-12-04,104.0,21.0,-6.51,165.0,0.0,0.0,,0.0,1.5,0.0
832,4,833,A1,,,,,,,,834.0,2019-12-04,104.0,21.0,-6.51,,0.0,0.0,,,,
833,5,834,,,,,,,,,,2019-12-04,104.0,21.0,-6.51,,,,,,,
834,1,835,A16F1,1.5,sphere,-0.75,-3.75,-6.5,1.0,839.0,840.0,2019-12-04,105.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,
835,2,836,A16F1,1.0,sphere,0.75,-3.75,-6.7,1.0,839.0,840.0,2019-12-04,105.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,
836,3,837,A16F1,1.0,sphere,2.5,0.75,-6.7,1.0,839.0,840.0,2019-12-04,105.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,
837,4,838,A16F1,0.5,sphere,0.75,-3.75,-6.7,1.0,839.0,840.0,2019-12-04,105.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,
838,5,839,A16,,,,,,,,840.0,2019-12-04,105.0,22.0,-6.51,,0.0,0.0,,,,
839,6,840,,,,,,,,,,2019-12-04,105.0,22.0,-6.51,,,,,,,
840,7,841,A16F1,1.5,sphere,2.25,0.75,-6.5,1.0,844.0,840.0,2019-12-04,105.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,
841,8,842,A16F1,1.0,sphere,-0.75,3.75,-6.7,1.0,844.0,840.0,2019-12-04,105.0,22.0,-6.51,195.0,0.5,0.0,,0.0,0.0,
842,9,843,A16F1,0.5,sphere,-0.75,-5.25,-6.7,1.0,844.0,840.0,2019-12-04,105.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,
843,10,844,A16,,,,,,,,840.0,2019-12-04,105.0,22.0,-6.51,,0.5,0.0,,,,
844,1,845,A15F1,1.5,sphere,2.25,2.25,-6.5,1.0,849.0,850.0,2019-12-04,106.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
845,2,846,A15F1,1.0,sphere,3.75,0.75,-6.7,1.0,849.0,850.0,2019-12-04,106.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
846,3,847,A15F1,1.0,sphere,0.75,-2.25,-6.7,1.0,849.0,850.0,2019-12-04,106.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
847,4,848,A15F1,0.5,sphere,-2.25,-2.25,-6.7,1.0,849.0,850.0,2019-12-04,106.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
848,5,849,A15,,,,,,,,850.0,2019-12-04,106.0,22.0,-6.51,,0.0,0.0,,,,
849,6,850,,,,,,,,,,2019-12-04,106.0,22.0,-6.51,,,,,,,
850,7,851,A15F1,1.5,sphere,-0.75,2.25,-6.5,1.0,854.0,850.0,2019-12-04,106.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
851,8,852,A15F1,1.0,sphere,-2.25,-2.25,-6.7,1.0,854.0,850.0,2019-12-04,106.0,22.0,-6.51,210.0,0.5,0.0,,0.0,0.0,0.0
852,9,853,A15F1,0.5,sphere,0.75,2.25,-6.7,1.0,854.0,850.0,2019-12-04,106.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,0.0
853,10,854,A15,,,,,,,,850.0,2019-12-04,106.0,22.0,-6.51,,0.5,0.0,,,,
854,1,855,A3F1,1.5,sphere,-2.25,-3.75,-6.5,1.0,860.0,861.0,2019-12-04,107.0,23.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
855,2,856,A3F1,1.5,sphere,3.0,0.75,-6.5,1.0,860.0,861.0,2019-12-04,107.0,23.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
856,3,857,A3F1,1.0,sphere,0.75,-3.75,-6.7,1.0,860.0,861.0,2019-12-04,107.0,23.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
857,4,858,A3F1,1.0,sphere,0.75,2.25,-6.7,1.0,860.0,861.0,2019-12-04,107.0,23.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
858,5,859,A3F1,0.5,sphere,-2.25,-3.75,-6.7,1.0,860.0,861.0,2019-12-04,107.0,23.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
859,6,860,A3,,,,,,,,861.0,2019-12-04,107.0,23.0,-6.51,,0.0,0.0,,,,
860,7,861,,,,,,,,,,2019-12-04,107.0,23.0,-6.51,,,,,,,
861,8,862,A3F1,1.5,sphere,0.75,-2.25,-6.5,1.0,866.0,861.0,2019-12-04,107.0,23.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,0.0
862,9,863,A3F1,1.0,sphere,-2.25,2.25,-6.7,1.0,866.0,861.0,2019-12-04,107.0,23.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,0.0
863,10,864,A3F1,0.5,sphere,2.25,0.75,-6.7,1.0,866.0,861.0,2019-12-04,107.0,23.0,-6.51,225.0,-0.5,0.0,,0.0,0.0,0.0
864,11,865,A3F1,0.5,sphere,0.75,3.75,-6.7,1.0,866.0,861.0,2019-12-04,107.0,23.0,-6.51,240.0,-0.5,0.0,,0.0,0.0,0.0
865,12,866,A3,,,,,,,,861.0,2019-12-04,107.0,23.0,-6.51,,-0.5,0.0,,,,
866,1,867,A12F2,1.5,sphere,-2.25,-0.75,-6.5,2.0,870.0,871.0,2019-12-06,108.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
867,2,868,A12F2,1.0,sphere,0.75,-3.75,-6.7,2.0,870.0,871.0,2019-12-06,108.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
868,3,869,A12F2,0.5,sphere,3.75,-0.75,-6.7,2.0,870.0,871.0,2019-12-06,108.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
869,4,870,A12,,,,,,,,871.0,2019-12-06,108.0,22.0,-6.51,,0.0,0.0,,,,
870,5,871,,,,,,,,,,2019-12-06,108.0,22.0,-6.51,,,,,,,
871,6,872,A12F2,1.5,sphere,1.25,-0.75,-6.5,2.0,875.0,871.0,2019-12-06,108.0,22.0,-6.51,180.0,0.0,0.5,,0.0,0.0,0.0
872,7,873,A12F2,1.0,sphere,2.25,0.75,-6.7,2.0,875.0,871.0,2019-12-06,108.0,22.0,-6.51,225.0,0.0,0.5,,0.0,0.0,0.0
873,8,874,A12F2,0.5,sphere,-0.7,-2.25,-6.7,2.0,875.0,871.0,2019-12-06,108.0,22.0,-6.51,135.0,0.0,0.5,,0.0,0.0,0.0
874,9,875,A12,,,,,,,,871.0,2019-12-06,108.0,22.0,-6.51,,0.0,0.5,,,,
875,1,876,A14F13,1.5,sphere,-0.75,-3.75,-6.5,3.0,880.0,881.0,2019-12-06,109.0,22.0,-6.51,0.0,0.0,0.0,,0.0,1.0,0.0
876,2,877,A14F13,1.0,sphere,0.75,-5.25,-6.7,3.0,880.0,881.0,2019-12-06,109.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
877,3,878,A14F13,1.0,sphere,2.25,-3.75,-6.7,3.0,880.0,881.0,2019-12-06,109.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
878,4,879,A14F13,0.5,sphere,-0.75,-5.25,-6.7,3.0,880.0,881.0,2019-12-06,109.0,22.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
879,5,880,A14,,,,,,,,881.0,2019-12-06,109.0,22.0,-6.51,,0.0,0.0,,,,
880,6,881,,,,,,,,,,2019-12-06,109.0,22.0,-6.51,,,,,,,
881,7,882,A14F13,1.5,sphere,0.75,0.0,-5.0,3.0,885.0,881.0,2019-12-06,109.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,1.0
882,8,883,A14F13,1.0,sphere,1.5,0.0,-5.0,3.0,885.0,881.0,2019-12-06,109.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,1.0
883,9,884,A14F13,0.5,sphere,2.25,2.0,-5.5,3.0,885.0,881.0,2019-12-06,109.0,22.0,-6.51,135.0,0.5,0.0,,0.0,0.0,1.0
884,10,885,A14,,,,,,,,881.0,2019-12-06,109.0,22.0,-6.51,,0.5,0.0,,,,
885,1,886,A15F2,1.5,sphere,2.25,2.25,-6.7,1.0,890.0,891.0,2019-12-06,110.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
886,2,887,A15F2,1.0,sphere,-3.75,-0.75,-6.5,1.0,890.0,891.0,2019-12-06,110.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
887,3,888,A15F2,1.0,sphere,0.75,2.25,-6.5,1.0,890.0,891.0,2019-12-06,110.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
888,4,889,A15F2,0.5,sphere,3.75,-2.25,-6.5,1.0,890.0,891.0,2019-12-06,110.0,22.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
889,5,890,A15,,,,,,,,891.0,2019-12-06,110.0,22.0,-6.51,,0.0,0.0,,,,
890,6,891,,,,,,,,,,2019-12-06,110.0,22.0,-6.51,,,,,,,
891,7,892,A15F2,1.5,sphere,0.75,-2.25,-6.7,1.0,895.0,891.0,2019-12-06,110.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,0.0
892,8,893,A15F2,1.0,sphere,-2.25,-3.75,-6.5,1.0,895.0,891.0,2019-12-06,110.0,22.0,-6.51,225.0,-0.5,0.0,,0.0,0.0,0.0
893,9,894,A15F2,0.5,sphere,-0.75,3.75,-6.5,1.0,895.0,891.0,2019-12-06,110.0,22.0,-6.51,240.0,-0.5,0.0,,0.0,0.0,0.0
894,10,895,A15,,,,,,,,891.0,2019-12-06,110.0,22.0,-6.51,,-0.5,0.0,,,,
895,1,896,A2F13,1.5,sphere,-2.25,-2.25,-6.7,3.0,900.0,901.0,2019-12-06,111.0,22.0,-6.51,0.0,0.0,0.0,,0.0,1.5,0.0
896,2,897,A2F13,1.0,sphere,0.75,-3.75,-6.5,3.0,900.0,901.0,2019-12-06,111.0,22.0,-6.51,30.0,0.0,0.0,,0.0,1.5,0.0
897,3,898,A2F13,1.0,sphere,-3.25,2.25,-6.5,3.0,900.0,901.0,2019-12-06,111.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
898,4,899,A2F13,0.5,sphere,0.75,-3.75,-6.5,3.0,900.0,901.0,2019-12-06,111.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,0.0
899,5,900,A2,,,,,,,,901.0,2019-12-06,111.0,22.0,-6.51,,0.0,0.0,,,,
900,6,901,,,,,,,,,,2019-12-06,111.0,22.0,-6.51,,,,,,,
901,7,902,A2F13,1.5,sphere,1.5,0.75,-5.0,3.0,905.0,901.0,2019-12-06,111.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,1.0
902,8,903,A2F13,1.0,sphere,0.75,0.0,-5.0,3.0,905.0,901.0,2019-12-06,111.0,22.0,-6.51,225.0,0.0,0.0,,0.0,0.0,1.0
903,9,904,A2F13,0.5,sphere,1.25,0.0,-5.5,3.0,905.0,901.0,2019-12-06,111.0,22.0,-6.51,240.0,0.0,0.0,,0.0,0.0,1.0
904,10,905,A2,,,,,,,,901.0,2019-12-06,111.0,22.0,-6.51,,0.0,0.0,,,,
905,1,906,A15F13,1.5,sphere,2.25,-2.25,-6.5,2.0,910.0,911.0,2019-12-06,112.0,22.0,-6.51,45.0,0.0,0.0,,0.0,1.5,0.0
906,2,907,A15F13,1.0,sphere,0.75,-2.25,-6.7,2.0,910.0,911.0,2019-12-06,112.0,22.0,-6.51,60.0,0.0,0.0,,0.0,1.5,0.0
907,3,908,A15F13,1.0,sphere,-0.75,3.75,-6.7,2.0,910.0,911.0,2019-12-06,112.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,-1.5,0.0
908,4,909,A15F13,0.5,sphere,-0.75,3.75,-6.7,2.0,910.0,911.0,2019-12-06,112.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,-1.5,0.0
909,5,910,A15,,,,,,,,911.0,2019-12-06,112.0,22.0,-6.51,,0.0,0.0,,,,
910,6,911,,,,,,,,,,2019-12-06,112.0,22.0,-6.51,,,,,,,
911,7,912,A2F2,1.5,sphere,-2.25,-0.75,-6.5,2.0,916.0,911.0,2019-12-06,112.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
912,8,913,A2F2,1.0,sphere,0.75,3.75,-6.7,2.0,916.0,911.0,2019-12-06,112.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
913,9,914,A2F2,1.0,sphere,-2.25,2.25,-6.7,2.0,916.0,911.0,2019-12-06,112.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
914,10,915,A2F2,0.5,sphere,-3.75,-0.75,-6.7,2.0,916.0,911.0,2019-12-06,112.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,0.0
915,11,916,A2,,,,,,,,911.0,2019-12-06,112.0,22.0,-6.51,,0.0,0.0,,,,
916,1,917,A16F2,1.5,sphere,-2.25,-2.25,-6.5,1.0,921.0,922.0,2019-12-06,113.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
917,2,918,A16F2,1.0,sphere,0.75,3.75,-6.7,1.0,921.0,922.0,2019-12-06,113.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
918,3,919,A16F2,1.0,sphere,2.25,2.25,-6.7,1.0,921.0,922.0,2019-12-06,113.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
919,4,920,A16F2,0.5,sphere,-2.25,-3.75,-6.7,1.0,921.0,922.0,2019-12-06,113.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
920,5,921,A16,,,,,,,,922.0,2019-12-06,113.0,22.0,-6.51,,0.0,0.0,,,,
921,6,922,,,,,,,,,,2019-12-06,113.0,22.0,-6.51,,,,,,,
922,7,923,A16F2,1.5,sphere,-2.25,-3.75,-6.5,1.0,926.0,922.0,2019-12-06,113.0,22.0,-6.51,180.0,0.0,0.0,,0.0,0.0,0.0
923,8,924,A16F2,1.0,sphere,0.75,-5.25,-6.7,1.0,926.0,922.0,2019-12-06,113.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,0.0
924,9,925,A16F2,0.5,sphere,-0.75,-5.25,-6.7,1.0,926.0,922.0,2019-12-06,113.0,22.0,-6.51,225.0,0.0,0.0,,0.0,0.0,0.0
925,10,926,A16,,,,,,,,922.0,2019-12-06,113.0,22.0,-6.51,,0.0,0.0,,,,
926,1,927,A3F2,1.5,sphere,0.75,-3.75,-6.5,1.0,932.0,933.0,2019-12-06,114.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
927,2,928,A3F2,1.5,sphere,-2.25,-0.75,-6.5,1.0,932.0,933.0,2019-12-06,114.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
928,3,929,A3F2,1.0,sphere,-0.75,3.75,-6.7,1.0,932.0,933.0,2019-12-06,114.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
929,4,930,A3F2,1.0,sphere,2.25,2.25,-6.7,1.0,932.0,933.0,2019-12-06,114.0,22.0,-6.51,75.0,0.0,0.0,,0.0,0.0,0.0
930,5,931,A3F2,0.5,sphere,3.75,3.75,-6.7,1.0,932.0,933.0,2019-12-06,114.0,22.0,-6.51,90.0,0.0,0.0,,0.0,0.0,0.0
931,6,932,A3,,,,,,,,933.0,2019-12-06,114.0,22.0,-6.51,,0.0,0.0,,,,
932,7,933,,,,,,,,,,2019-12-06,114.0,22.0,-6.51,,,,,,,
933,8,934,A3F2,1.5,sphere,2.25,-3.75,-6.5,1.0,938.0,933.0,2019-12-06,114.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
934,9,935,A3F2,1.0,sphere,2.25,-3.75,-6.7,1.0,938.0,933.0,2019-12-06,114.0,22.0,-6.51,210.0,0.5,0.0,,0.0,0.0,0.0
935,10,936,A3F2,0.5,sphere,-0.75,3.75,-6.7,1.0,938.0,933.0,2019-12-06,114.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,0.0
936,11,937,A3F2,0.5,sphere,-2.25,-2.25,-6.7,1.0,938.0,933.0,2019-12-06,114.0,22.0,-6.51,165.0,0.5,0.0,,0.0,0.0,0.0
937,12,938,A3,,,,,,,,933.0,2019-12-06,114.0,22.0,-6.51,,0.5,0.0,,,,
938,1,939,A14F14,1.5,sphere,2.25,-3.75,-6.5,4.0,943.0,944.0,2019-12-07,115.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
939,2,940,A14F14,1.0,sphere,-3.0,-0.75,-6.7,4.0,943.0,944.0,2019-12-07,115.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
940,3,941,A14F14,1.0,sphere,-2.25,-3.75,-6.7,4.0,943.0,944.0,2019-12-07,115.0,22.0,-6.51,-30.0,0.0,0.0,,0.0,0.0,0.0
941,4,942,A14F14,0.5,sphere,-0.75,-3.75,-6.7,4.0,943.0,944.0,2019-12-07,115.0,22.0,-6.51,-45.0,0.0,0.0,,0.0,0.0,0.0
942,5,943,A14,,,,,,,,944.0,2019-12-07,115.0,22.0,-6.51,,0.0,0.0,,,,
943,6,944,,,,,,,,,,2019-12-07,115.0,22.0,-6.51,,,,,,,
944,7,945,A14F14,1.5,sphere,0.75,-4.5,-6.5,4.0,949.0,944.0,2019-12-07,115.0,22.0,-6.51,225.0,0.5,0.0,,0.0,0.0,0.0
945,8,946,A14F14,1.5,sphere,3.75,-0.75,-6.5,4.0,949.0,944.0,2019-12-07,115.0,22.0,-6.51,180.0,0.5,0.0,,-0.5,0.0,0.0
946,9,947,A14F14,1.0,sphere,3.75,-2.25,-6.7,4.0,949.0,944.0,2019-12-07,115.0,22.0,-6.51,195.0,0.5,0.0,,0.0,0.0,0.0
947,10,948,A14F14,0.5,sphere,0.75,-5.25,-6.7,4.0,949.0,944.0,2019-12-07,115.0,22.0,-6.51,210.0,0.5,0.0,,0.0,0.0,0.0
948,11,949,A14,,,,,,,,944.0,2019-12-07,115.0,22.0,-6.51,,0.5,0.0,,,,
949,1,950,A14F14,1.5,sphere,0.25,1.25,-5.0,4.0,953.0,954.0,2019-12-07,116.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,1.0
950,2,951,A14F14,1.0,sphere,-0.5,-2.75,-5.0,4.0,953.0,954.0,2019-12-07,116.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,1.0
951,3,952,A14F14,0.5,sphere,0.75,1.5,-5.5,4.0,953.0,954.0,2019-12-07,116.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,1.0
952,4,953,A14,,,,,,,,954.0,2019-12-07,116.0,22.0,-6.51,,0.0,0.0,,,,
953,5,954,,,,,,,,,,2019-12-07,116.0,22.0,-6.51,,,,,,,
954,6,955,A14F14,1.5,sphere,-0.5,2.25,-5.0,4.0,958.0,954.0,2019-12-07,116.0,22.0,-6.51,180.0,-0.5,0.0,,0.0,0.0,1.0
955,7,956,A14F14,1.0,sphere,0.0,2.25,-5.0,4.0,958.0,954.0,2019-12-07,116.0,22.0,-6.51,195.0,-0.5,0.0,,0.0,0.0,1.0
956,8,957,A14F14,0.5,sphere,1.0,2.5,-5.5,4.0,958.0,954.0,2019-12-07,116.0,22.0,-6.51,210.0,-0.5,0.0,,0.0,0.0,1.0
957,9,958,A14,,,,,,,,954.0,2019-12-07,116.0,22.0,-6.51,,-0.5,0.0,,,,
958,1,959,A16F14,1.5,sphere,2.25,-3.75,-6.5,3.0,963.0,964.0,2019-12-07,117.0,22.0,-6.51,30.0,0.0,0.0,,0.0,0.0,0.0
959,2,960,A16F14,1.0,sphere,-2.25,3.75,-6.7,3.0,963.0,964.0,2019-12-07,117.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
960,3,961,A16F14,1.0,sphere,0.75,-5.25,-6.7,3.0,963.0,964.0,2019-12-07,117.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
961,4,962,A16F14,0.5,sphere,-2.25,-3.75,-6.7,3.0,963.0,964.0,2019-12-07,117.0,22.0,-6.51,-15.0,0.0,0.0,,0.0,0.0,0.0
962,5,963,A16,,,,,,,,964.0,2019-12-07,117.0,22.0,-6.51,,0.0,0.0,,,,
963,6,964,,,,,,,,,,2019-12-07,117.0,22.0,-6.51,,,,,,,
964,7,965,A16F14,1.5,sphere,2.25,-5.25,-6.5,3.0,969.0,964.0,2019-12-07,117.0,22.0,-6.51,195.0,0.5,0.0,,0.0,0.0,0.0
965,8,966,A16F14,1.5,sphere,0.75,3.75,-6.5,3.0,969.0,964.0,2019-12-07,117.0,22.0,-6.51,150.0,0.5,0.0,,0.0,0.0,0.0
966,9,967,A16F14,1.0,sphere,2.25,3.75,-6.7,3.0,969.0,964.0,2019-12-07,117.0,22.0,-6.51,165.0,0.5,0.0,,0.0,0.0,0.0
967,10,968,A16F14,0.5,sphere,3.75,2.25,-6.7,3.0,969.0,964.0,2019-12-07,117.0,22.0,-6.51,180.0,0.5,0.0,,0.0,0.0,0.0
968,11,969,A16,,,,,,,,964.0,2019-12-07,117.0,22.0,-6.51,,0.5,0.0,,,,
969,1,970,A16F14,1.5,sphere,1.0,1.5,-5.0,3.0,973.0,974.0,2019-12-07,118.0,22.0,-6.51,15.0,0.5,0.0,,0.0,0.0,1.0
970,2,971,A16F14,1.0,sphere,0.75,1.5,-5.0,3.0,973.0,974.0,2019-12-07,118.0,22.0,-6.51,30.0,0.5,0.0,,0.0,0.0,1.0
971,3,972,A16F14,0.5,sphere,0.75,0.75,-5.5,3.0,973.0,974.0,2019-12-07,118.0,22.0,-6.51,45.0,0.5,0.0,,0.0,0.0,1.0
972,4,973,A16,,,,,,,,974.0,2019-12-07,118.0,22.0,-6.51,,0.5,0.0,,,,
973,5,974,,,,,,,,,,2019-12-07,118.0,22.0,-6.51,,,,,,,
974,6,975,A16F14,1.5,sphere,0.25,-0.5,-5.0,3.0,978.0,974.0,2019-12-07,118.0,22.0,-6.51,195.0,0.0,0.0,,0.0,0.0,1.0
975,7,976,A16F14,1.0,sphere,-0.25,-1.0,-5.0,3.0,978.0,974.0,2019-12-07,118.0,22.0,-6.51,210.0,0.0,0.0,,0.0,0.0,1.0
976,8,977,A16F14,0.5,sphere,1.75,-0.75,-5.5,3.0,978.0,974.0,2019-12-07,118.0,22.0,-6.51,165.0,0.0,0.0,,0.0,0.0,1.0
977,9,978,A16,,,,,,,,974.0,2019-12-07,118.0,22.0,-6.51,,0.0,0.0,,,,
978,1,979,A15F14,1.5,sphere,-3.75,-2.25,-6.5,3.0,983.0,984.0,2019-12-07,119.0,22.0,-6.51,0.0,0.0,0.0,,0.0,0.0,0.0
979,2,980,A15F14,1.0,sphere,-3.75,-0.75,-6.7,3.0,983.0,984.0,2019-12-07,119.0,22.0,-6.51,15.0,0.0,0.0,,0.0,0.0,0.0
980,3,981,A15F14,1.0,sphere,-0.75,3.25,-6.7,3.0,983.0,984.0,2019-12-07,119.0,22.0,-6.51,45.0,0.0,0.0,,0.0,0.0,0.0
981,4,982,A15F14,0.5,sphere,-0.75,3.75,-6.7,3.0,983.0,984.0,2019-12-07,119.0,22.0,-6.51,60.0,0.0,0.0,,0.0,0.0,0.0
982,5,983,A15,,,,,,,,984.0,2019-12-07,119.0,22.0,-6.51,,0.0,0.0,,,,
983,6,984,,,,,,,,,,2019-12-07,119.0,22.0,-6.51,,,,,,,
984,7,985,A15F14,1.5,sphere,-2.25,-2.25,-6.5,3.0,989.0,984.0,2019-12-07,119.0,22.0,-6.51,180.0,-0.5,0.0,,0.5,0.0,0.0
