,n_expt,id,phant_id,tum_rad,tum_shape,tum_x,tum_y,tum_z,birads,adi_ref_id,emp_ref_id,date,n_session,ant_rad,ant_z,fib_ang,adi_x,adi_y,fib_ref_id,fib_x,fib_y,tum_in_fib
1018,1,1019,A11F12,1.5,sphere,0.75,-3.75,-6.7,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,1,0
1019,2,1020,A11F12,1,sphere,0.75,-3.75,-6.5,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,1,0
1020,3,1021,A11F12,1.5,sphere,0.25,-0.5,-5.5,4,1024,1025,09/12/2019,123,22,-6.51,0,0,0,,0,0,1
1021,4,1022,A11F12,1,sphere,1.5,0.75,-5.5,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,0,1
1022,5,1023,A11F12,0.5,sphere,0.75,-5.25,-6.7,4,1024,1025,09/12/2019,123,22,-6.51,15,0,0,,0,0,0
1023,6,1024,A11,,,,,,,,1025,09/12/2019,123,22,-6.51,,0,0,,,,
1024,7,1025,,,,,,,,,,09/12/2019,123,22,-6.51,,,,,,,
1025,1,1026,A2F3,1.5,sphere,2.25,2.25,-6.5,2,1030,1031,10/12/2019,124,22,-6.51,0,0,0,,0,0,0
1026,2,1027,A2F3,1,sphere,3.75,0.75,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,30,0,0,,0,0,0
1027,3,1028,A2F3,1,sphere,0.75,-3.75,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,60,0,0,,0,0,0
1028,4,1029,A2F3,0.5,sphere,-2.25,2.25,-6.7,2,1030,1031,10/12/2019,124,22,-6.51,90,0,0,,0,0,0
1029,5,1030,A2,,,,,,,,1031,10/12/2019,124,22,-6.51,,0,0,,,,
1030,6,1031,,,,,,,,,,10/12/2019,124,22,-6.51,,,,,,,
1031,7,1032,A14F11,1.5,sphere,2.25,-3.75,-6.5,2,1036,1031,10/12/2019,124,22,-6.51,0,0.5,0,,0,0,0
1032,8,1033,A14F11,1,sphere,-0.75,-3.75,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,30,0.5,0,,0,0,0
1033,9,1034,A14F11,1,sphere,-2.25,-2.25,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,75,0.5,0,,0,0,0
1034,10,1035,A14F11,0.5,sphere,2.25,-3.75,-6.7,2,1036,1031,10/12/2019,124,22,-6.51,90,0.5,0,,0,0,0
1035,11,1036,A14,,,,,,,,1031,10/12/2019,124,22,-6.51,,0.5,0,,,,
1036,1,1037,A12F3,1.5,sphere,-1.75,-2.25,-6.5,2,1040,1041,12/10/2019,125,22,-6.51,0,0,0,,0,0,0
1037,2,1038,A12F3,1,sphere,0.75,-3.75,-6.7,2,1040,1041,12/10/2019,125,22,-6.51,45,0,0,,0,0,0
1038,3,1039,A12F3,0.5,sphere,2.25,-2.25,-6.7,2,1040,1041,12/10/2019,125,22,-6.51,75,0,0,,0,0,0
1039,4,1040,A12,,,,,,,,1041,12/10/2019,125,22,-6.51,,0,0,,,,
1040,5,1041,,,,,,,,,,12/10/2019,125,22,-6.51,,,,,,,
1041,6,1042,A12F3,1.5,sphere,-0.75,-2.75,-6.5,2,1045,1041,12/10/2019,125,22,-6.51,135,-0.5,0,,0,0,0
1042,7,1043,A12F3,1,sphere,-2.25,-2.25,-6.7,2,1045,1041,12/10/2019,125,22,-6.51,150,-0.5,0,,0,0,0
1043,8,1044,A12F3,0.5,sphere,-2.25,-3.75,-6.7,2,1045,1041,12/10/2019,125,22,-6.51,180,-0.5,0,,0,0,0
1044,9,1045,A12,,,,,,,,1041,12/10/2019,125,22,-6.51,,-0.5,0,,,,
1045,1,1046,A13F3,1.5,sphere,-2.25,-2.25,-6.5,2,1051,1052,10/12/2019,126,22,-6.51,0,0,0,,0,0,0
1046,2,1047,A13F3,1,sphere,-0.75,-3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,30,0,0,,0,0,0
1047,3,1048,A13F3,1,sphere,2.25,-2.25,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,75,0,0,,0,0,0
1048,4,1049,A13F3,0.5,sphere,2.25,-3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,90,0,0,,0,0,0
1049,5,1050,A13F3,0.5,sphere,0.75,3.75,-6.7,2,1051,1052,10/12/2019,126,22,-6.51,-30,0,0,,0,0,0
1050,6,1051,A13,,,,,,,,1052,10/12/2019,126,22,-6.51,,0,0,,,,
1051,7,1052,,,,,,,,,,10/12/2019,126,22,-6.51,,,,,,,
1052,8,1053,A16F3,1,sphere,2.25,2.25,-6.7,2,1055,1052,10/12/2019,126,22,-6.51,0,0,0,,0,0,0
1053,9,1054,A16F3,0.5,sphere,0.75,-5.25,-6.7,2,1055,1052,10/12/2019,126,22,-6.51,45,0,0,,0,0,0
1054,10,1055,A16,,,,,,,,1052,10/12/2019,126,22,-6.51,,0,0,,,,
1055,1,1056,A11F11,1.5,sphere,1.25,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,45,0,0,,0,0,0
1056,2,1057,A11F11,1.5,sphere,-0.75,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,15,0,0,,0,1.5,0
1057,3,1058,A11F11,1.5,sphere,0.75,-2.25,-6.5,3,1060,1061,10/12/2019,127,22,-6.51,30,0,0,,0,1.5,0
1058,4,1059,A11F11,1,sphere,0.75,-2.25,-6.7,3,1060,1061,10/12/2019,127,22,-6.51,30,0,0,,0,1.5,0
1059,5,1060,A11,,,,,,,,1061,10/12/2019,127,22,-6.51,,0,0,,,,
1060,6,1061,,,,,,,,,,10/12/2019,127,22,-6.51,,,,,,,
1061,7,1062,A11F11,1,sphere,2.25,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,180,0,0.5,,0,0,0
1062,8,1063,A11F11,1,sphere,-0.75,-3.75,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,210,0,0.5,,0,0,0
1063,9,1064,A11F11,1,sphere,-0.75,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,150,0,0.5,,0,1.5,0
1064,10,1065,A11F11,0.5,sphere,-0.75,-2.25,-6.7,3,1066,1061,10/12/2019,127,22,-6.51,150,0,0.5,,0,1.5,0
1065,11,1066,A11,,,,,,,,1061,10/12/2019,127,22,-6.51,,0,0.5,,,,
1066,1,1067,A16F5,1.5,sphere,0.75,-5.25,-6.5,4,1071,1072,11/12/2019,128,22,-6.51,30,0,0,,0,1.5,0
1067,2,1068,A16F5,1,sphere,-0.75,-5.25,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,30,0,0,,0,1.5,0
1068,3,1069,A16F5,1,sphere,2.25,3.75,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,0,0,0,,0,-1.5,0
1069,4,1070,A16F5,0.5,sphere,2.25,3.75,-6.7,4,1071,1072,11/12/2019,128,22,-6.51,0,0,0,,0,-1.5,0
1070,5,1071,A16,,,,,,,,1072,11/12/2019,128,22,-6.51,,0,0,,,,
1071,6,1072,,,,,,,,,,11/12/2019,128,22,-6.51,,,,,,,
1072,7,1073,A16F5,1.5,sphere,-0.75,3.75,-6.5,4,1077,1072,11/12/2019,128,22,-6.51,30,0.5,0,,0,-1,0
1073,8,1074,A16F5,1,sphere,-0.75,3.75,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,30,0.5,0,,0,-1,0
1074,9,1075,A16F5,1,sphere,2.25,-5.25,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,15,0.5,0,,0,1.5,0
1075,10,1076,A16F5,0.5,sphere,2.25,-5.25,-6.7,4,1077,1072,11/12/2019,128,22,-6.51,15,0.5,0,,0,1.5,0
1076,11,1077,A16,,,,,,,1077,1072,11/12/2019,128,22,-6.51,,0.5,0,,,,
1077,1,1078,A16F5,1.5,sphere,1.25,0.25,-5.75,4,1081,1082,11/12/2019,129,22,-6.51,0,0,0,,0,0,1
1078,2,1079,A16F5,1,sphere,1.75,0.25,-6.7,4,1081,1082,11/12/2019,129,22,-6.51,15,0,0,,0,0,1
1079,3,1080,A16F5,0.5,sphere,2.25,1.25,-6.7,4,1081,1082,11/12/2019,129,22,-6.51,30,0,0,,0,0,1
1080,4,1081,A16,,,,,,,,1082,11/12/2019,129,22,-6.51,,0,0,,,,
1081,5,1082,,,,,,,,,,11/12/2019,129,22,-6.51,,,,,,,
1082,6,1083,A16F5,1.5,sphere,1.75,1.75,-5.75,4,1086,1082,11/12/2019,129,22,-6.51,15,-0.5,0,,0,1.5,1
1083,7,1084,A16F5,1,sphere,1.75,1.75,-6.7,4,1086,1082,11/12/2019,129,22,-6.51,30,-0.5,0,,0,1.5,1
1084,8,1085,A16F5,0.5,sphere,2.25,2,-6.7,4,1086,1082,11/12/2019,129,22,-6.51,30,-0.5,0,,0,1.5,1
1085,9,1086,A16,,,,,,,,1082,11/12/2019,129,22,-6.51,,-0.5,0,,,,
1086,1,1087,A15F5,1.5,sphere,0.75,-3.75,-6.5,4,1091,1092,11/12/2019,130,22,-6.51,45,0,0,,-0.5,1.5,0
1087,2,1088,A15F5,1,sphere,0.75,-3.75,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,45,0,0,,-0.5,1.5,0
1088,3,1089,A15F5,1,sphere,-2.75,2.25,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,-15,0,0,,0,0,0
1089,4,1090,A15F5,0.5,sphere,-3.75,2.25,-6.7,4,1091,1092,11/12/2019,130,22,-6.51,-15,0,0,,0,0,0
1090,5,1091,A15,,,,,,,,1092,11/12/2019,130,22,-6.51,,0,0,,,,
1091,6,1092,,,,,,,,,,11/12/2019,130,22,-6.51,,,,,,,
1092,7,1093,A15F5,1.5,sphere,3.75,-2.25,-6.5,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
1093,8,1094,A15F5,1,sphere,3.75,-2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
1094,9,1095,A15F5,1,sphere,3.75,2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
1095,10,1096,A15F5,0.5,sphere,3.75,2.25,-6.7,4,1097,1092,11/12/2019,130,22,-6.51,0,0.5,0,,-1.75,0,0
1096,11,1097,A15,,,,,,,,1092,11/12/2019,130,22,-6.51,,0.5,0,,,,
1097,1,1098,A15F5,1.5,sphere,1.75,1,-5.5,4,1101,1102,11/12/2019,131,22,-6.51,0,0.5,0,,0,0,1
1098,2,1099,A15F5,1,sphere,2.25,1.25,-6.7,4,1101,1102,11/12/2019,131,22,-6.51,15,0.5,0,,0,0,1
1099,3,1100,A15F5,0.5,sphere,3.25,1.75,-6.7,4,1101,1102,11/12/2019,131,22,-6.51,30,0.5,0,,0,0,1
1100,4,1101,A15,,,,,,,,1102,11/12/2019,131,22,-6.51,,0.5,0,,,,
1101,5,1102,,,,,,,,,,11/12/2019,131,22,-6.51,,,,,,,
1102,6,1103,A15F5,1.5,sphere,0.75,2.25,-5.5,4,1106,1102,11/12/2019,131,22,-6.51,0,0,0,,0,0,1
1103,7,1104,A15F5,1,sphere,-1.75,1.75,-6.3,4,1106,1102,11/12/2019,131,22,-6.51,-15,0,0,,0,0,1
1104,8,1105,A15F5,0.5,sphere,1.75,2.25,-6.7,4,1106,1102,11/12/2019,131,22,-6.51,-15,0,0,,0,0,1
1105,9,1106,A15,,,,,,,,1102,11/12/2019,131,22,-6.51,,0,0,,,,
1106,1,1107,A3F5,1.5,sphere,0.75,-5.25,-6.5,4,1111,1112,11/12/2019,132,22,-6.51,15,0,0,,0,1.5,0
1107,2,1108,A3F5,1,sphere,0.75,-5.25,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,15,0,0,,0,1.5,0
1108,3,1109,A3F5,1,sphere,-2.25,-3.75,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,-15,0,0,,0,1.5,0
1109,4,1110,A3F5,0.5,sphere,-2.25,-3.75,-6.7,4,1111,1112,11/12/2019,132,22,-6.51,-15,0,0,,0,1.5,0
1110,5,1111,A3,,,,,,,,1112,11/12/2019,132,22,-6.51,,0,0,,,,
1111,6,1112,,,,,,,,,,11/12/2019,132,22,-6.51,,,,,,,
1112,7,1113,A3F5,1.5,sphere,2.25,-3.75,-6.5,4,1117,1112,11/12/2019,132,22,-6.51,180,0,0,,0,0,0
1113,8,1114,A3F5,1,sphere,2.25,-3.75,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,180,0,0,,0,0,0
1114,9,1115,A3F5,1,sphere,2.25,-5.25,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,195,0,0,,0,0,0
1115,10,1116,A3F5,0.5,sphere,2.25,-5.25,-6.7,4,1117,1112,11/12/2019,132,22,-6.51,195,0,0,,0,0,0
1116,11,1117,A3,,,,,,,,1112,11/12/2019,132,22,-6.51,,0,0,,,,
1117,1,1118,A3F5,1.5,sphere,-0.75,3.75,-6.5,4,1122,1123,11/12/2019,133,22,-6.51,15,0.5,0,,0,0,0
1118,2,1119,A3F5,1,sphere,-0.75,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,15,0.5,0,,0,0,0
1119,3,1120,A3F5,1,sphere,2.25,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,30,0.5,0,,0,0,0
1120,4,1121,A3F5,0.5,sphere,2.25,3.75,-6.7,4,1122,1123,11/12/2019,133,22,-6.51,30,0.5,0,,0,0,0
1121,5,1122,A3,,,,,,,,1123,11/12/2019,133,22,-6.51,,0.5,0,,,,
1122,6,1123,,,,,,,,,,11/12/2019,133,22,-6.51,,,,,,,
1123,7,1124,A3F5,1.5,sphere,-1.75,-0.75,-6,4,1128,1123,11/12/2019,133,22,-6.51,180,-0.5,0,,0,0,1
1124,8,1125,A3F5,1,sphere,-2.25,-1,-6.7,4,1128,1123,11/12/2019,133,22,-6.51,195,-0.5,0,,0,0,1
1125,9,1126,A3F5,1,sphere,-3,1.25,-6,4,1128,1123,11/12/2019,133,22,-6.51,210,-0.5,0,,0,0,1
1126,10,1127,A3F5,0.5,sphere,-2.25,-0.75,-6.7,4,1128,1123,11/12/2019,133,22,-6.51,210,-0.5,0,,0,0,1
1127,11,1128,A3,,,,,,,,1123,11/12/2019,133,22,-6.51,,-0.5,0,,,,
1128,1,1129,A3F5,1.5,sphere,1.75,0.75,-5.5,4,1132,1133,11/12/2019,134,22,-6.51,0,0,0,,0,0,1
1129,2,1130,A3F5,1,sphere,2.25,0.75,-6.7,4,1132,1133,11/12/2019,134,22,-6.51,15,0,0,,0,0,1
1130,3,1131,A3F5,0.5,sphere,2.25,0.25,-6.7,4,1132,1133,11/12/2019,134,22,-6.51,15,0,0,,0,0,1
1131,4,1132,A3,,,,,,,,1133,11/12/2019,134,22,-6.51,,0,0,,,,
1132,5,1133,,,,,,,,,,11/12/2019,134,22,-6.51,,,,,,,
1133,6,1134,A2F5,1.5,sphere,2.25,-2.25,-6.5,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
1134,7,1135,A2F5,1,sphere,2.25,-2.25,-6.7,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
1135,8,1136,A2F5,0.5,sphere,2.25,-2.25,-6.7,4,1137,1133,11/12/2019,134,22,-6.51,180,0,0,,0,0.75,0
1136,9,1137,A2,,,,,,,,1133,11/12/2019,134,22,-6.51,,0,0,,,,
1137,1,1138,A2F5,1.5,sphere,-1.75,-1,-5.5,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,0,1
1138,2,1139,A2F5,1,sphere,-1.75,-1,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,0,1
1139,3,1140,A2F5,1,sphere,-1,-1.5,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,-1,1
1140,4,1141,A2F5,0.5,sphere,-1,-1.5,-6.7,4,1142,1143,11/12/2019,135,22,-6.51,180,0,0,,0,-1,1
1141,5,1142,A2,,,,,,,,1143,11/12/2019,135,22,-6.51,,0,0,,,,
1142,6,1143,,,,,,,,,,11/12/2019,135,22,-6.51,,,,,,,
1143,1,1144,A1F3,1.5,sphere,-0.75,-2.25,-6,3,1148,1149,12/12/2019,136,21,-6.51,180,0,0,,0,1,0
1144,2,1145,A1F3,1,sphere,-0.75,-2.25,-6.2,3,1148,1149,12/12/2019,136,21,-6.51,180,0,0,,0,1,0
1145,3,1146,A1F3,1,sphere,-2.25,-0.75,-6.2,3,1148,1149,12/12/2019,136,21,-6.51,180,0,0,,1,0,0
1146,4,1147,A1F3,0.5,sphere,-2.25,-0.75,-6.2,3,1148,1149,12/12/2019,136,21,-6.51,180,0,0,,1,0,0
1147,5,1148,A1,,,,,,,,1149,12/12/2019,136,21,-6.51,,0,0,,,,
1148,6,1149,,,,,,,,,,12/12/2019,136,21,-6.51,,,,,,,
1149,7,1150,A1F3,1,sphere,1.75,0.75,-6.2,3,1154,1149,12/12/2019,136,21,-6.51,210,0.5,0,,-0.5,0,0
1150,8,1151,A1F3,1,sphere,0.75,-2.5,-5.7,3,1154,1149,12/12/2019,136,21,-6.51,240,0.5,0,,0,0.75,0
1151,9,1152,A1F3,0.5,sphere,0.75,-2.5,-5.7,3,1154,1149,12/12/2019,136,21,-6.51,240,0.5,0,,0,0.75,0
1152,10,1153,A1F3,0.5,sphere,-0.75,0.5,-5.7,3,1154,1149,12/12/2019,136,21,-6.51,240,0.5,0,,0,-2,0
1153,11,1154,A1,,,,,,,,1149,12/12/2019,136,21,-6.51,,0.5,0,,,,
1154,1,1155,A1F3,1.5,sphere,-1.25,-0.75,-6,3,1159,1160,12/12/2019,137,21,-6.51,210,0,0.75,,-0.75,0,0
1155,2,1156,A1F3,1,sphere,-2,-1,-6,3,1159,1160,12/12/2019,137,21,-6.51,210,0,0.75,,-0.75,0,0
1156,3,1157,A1F3,0.5,sphere,-1,-2.5,-6,3,1159,1160,12/12/2019,137,21,-6.51,180,0,0.75,,0,0,0
1157,4,1158,A1F3,0.5,sphere,-1,-2.5,-6,3,1159,1160,12/12/2019,137,21,-6.51,180,0,0.75,,0,0,0
1158,5,1159,A1,,,,,,,,1160,12/12/2019,137,21,-6.51,,0,0.75,,,,
1159,6,1160,,,,,,,,,,12/12/2019,137,21,-6.51,,,,,,,
1160,7,1161,A1F3,1.5,sphere,-0.5,-2,-6,3,1165,1160,12/12/2019,137,21,-6.51,195,0,0,,0,1,0
1161,8,1162,A1F3,1,sphere,-0.75,-1,-6,3,1165,1160,12/12/2019,137,21,-6.51,195,0,0,,0,1,0
1162,9,1163,A1F3,0.5,sphere,0,2.3,-6,3,1165,1160,12/12/2019,137,21,-6.51,195,0,0,,0,-2,0
1163,10,1164,A1F3,0.5,sphere,0,2.5,-6,3,1165,1160,12/12/2019,137,21,-6.51,195,0,0,,0,-2,0
1164,11,1165,A1,,,,,,,,1160,12/12/2019,137,21,-6.51,,0,0,,,,
1165,1,1166,A1F3,1.5,sphere,-0.25,-3,-5,3,1169,1170,12/12/2019,138,21,-6.51,180,0,-0.5,,0,0.5,0
1166,2,1167,A1F3,1,sphere,-0.25,-3,-5.5,3,1169,1170,12/12/2019,138,21,-6.51,180,0,-0.5,,0,0.5,0
1167,3,1168,A1F3,0.5,sphere,-0.25,-3,-5.5,3,1169,1170,12/12/2019,138,21,-6.51,180,0,-0.5,,0,0.5,0
1168,4,1169,A1,,,,,,,,1170,12/12/2019,138,21,-6.51,,0,-0.5,,,,
1169,5,1170,,,,,,,,,,12/12/2019,138,21,-6.51,,,,,,,
1170,6,1171,A1F4,1.5,sphere,-0.75,1.75,-5,4,1175,1170,12/12/2019,138,21,-6.51,0,0,0,,0,0,1
1171,7,1172,A1F4,1,sphere,-1.5,2,-5,4,1175,1170,12/12/2019,138,21,-6.51,0,0,0,,0,0,1
1172,8,1173,A1F4,1,sphere,0.5,0,-5,4,1175,1170,12/12/2019,138,21,-6.51,0,0,0,,0,0,1
1173,9,1174,A1F4,0.5,sphere,0.75,0.75,-5,4,1175,1170,12/12/2019,138,21,-6.51,0,0,0,,0,0,1
1174,10,1175,A1,,,,,,,,1170,12/12/2019,138,21,-6.51,,0,0,,,,
1175,1,1176,A1F4,1.5,sphere,0,1.75,-5.5,4,1181,1182,12/12/2019,139,21,-6.51,180,0,0,,0,0,1
1176,2,1177,A1F4,1,sphere,0.75,1.5,-5.5,4,1181,1182,12/12/2019,139,21,-6.51,180,0,0,,0,0,1
1177,3,1178,A1F4,1,sphere,-1.25,0,-5.5,4,1181,1182,12/12/2019,139,21,-6.51,180,0,0,,0,0,1
1178,4,1179,A1F4,0.5,sphere,1,1.5,-5.5,4,1181,1182,12/12/2019,139,21,-6.51,180,0,0,,0,0,1
1179,5,1180,A1F4,0.5,sphere,-2,1.75,-5.5,4,1181,1182,12/12/2019,139,21,-6.51,180,0,0,,0,0,1
1180,6,1181,A1,,,,,,,,1182,12/12/2019,139,21,-6.51,,0,0,,,,
1181,7,1182,,,,,,,,,,12/12/2019,139,21,-6.51,,,,,,,
1182,1,1183,A2F4,1.5,sphere,-2.25,-0.75,-6.5,2,1186,1187,12/12/2019,140,22,-6.51,-30,0,0,,0,2,0
1183,2,1184,A2F4,1,sphere,3.75,0.75,-6.7,2,1186,1187,12/12/2019,140,22,-6.51,0,0,0,,0,0,0
1184,3,1185,A2F4,0.5,sphere,3.75,-0.75,-6.7,2,1186,1187,12/12/2019,140,22,-6.51,15,0,0,,0,0,0
1185,4,1186,A2,,,,,,,,1187,12/12/2019,140,22,-6.51,,0,0,,,,
1186,5,1187,,,,,,,,,,12/12/2019,140,22,-6.51,,,,,,,
1187,6,1188,A16F4,1.5,sphere,-2.25,3.75,-6.5,2,1190,1187,12/12/2019,140,22,-6.51,180,0,0,,0,0,0
1188,7,1189,A16F4,1,sphere,3.75,-0.75,-6.7,2,1190,1187,12/12/2019,140,22,-6.51,195,0,0,,0,0,0
1189,8,1190,A16,,,,,,,,1187,12/12/2019,140,22,-6.51,,0,0,,,,
1190,1,1191,A2F12,1.5,sphere,2.25,-2.25,-6.5,3,1195,1196,12/12/2019,141,22,-6.51,0,0,0,,0,0,0
1191,2,1192,A2F12,1,sphere,2.25,-3.75,-6.7,3,1195,1196,12/12/2019,141,22,-6.51,15,0,0,,0,0,0
1192,3,1193,A2F12,1,sphere,-3.75,-0.75,-6.7,3,1195,1196,12/12/2019,141,22,-6.51,30,0,0,,0,0,0
1193,4,1194,A2F12,0.5,sphere,-3.75,-0.75,-6.7,3,1195,1196,12/12/2019,141,22,-6.51,30,0,0,,0,0,0
1194,5,1195,A2,,,,,,,,1196,12/12/2019,141,22,-6.51,,0,0,,,,
1195,6,1196,,,,,,,,,,12/12/2019,141,22,-6.51,,,,,,,
1196,7,1197,A2F12,1.5,sphere,-2.25,2.25,-6.5,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
1197,8,1198,A2F12,1,sphere,-2.25,2.25,-6.7,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
1198,9,1199,A2F12,0.5,sphere,-2.25,2.25,-6.7,3,1200,1196,12/12/2019,141,22,-6.51,180,0,-0.5,,0,0,0
1199,10,1200,A12,,,,,,,,1196,12/12/2019,141,22,-6.51,,0,-0.5,,,,
1200,1,1201,A2F14,1.5,sphere,-3.75,-1,-6.5,4,1205,1206,12/12/2019,142,22,-6.51,180,0,0,,1,0,0
1201,2,1202,A2F14,1,sphere,-3.75,-1,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,180,0,0,,0,0,0
1202,3,1203,A2F14,1,sphere,-2.25,2.25,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,195,0,0,,0,0,0
1203,4,1204,A2F14,0.5,sphere,-2.25,2.25,-6.7,4,1205,1206,12/12/2019,142,22,-6.51,195,0,0,,0,0,0
1204,5,1205,A2,,,,,,,,1206,12/12/2019,142,22,-6.51,,0,0,,,,
1205,6,1206,,,,,,,,,,12/12/2019,142,22,-6.51,,,,,,,
1206,1,1207,A12F13,1.5,sphere,-2.25,-2.25,-6.5,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,1,0,0
1207,2,1208,A12F13,1,sphere,-2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,1,0,0
1208,3,1209,A12F13,1,sphere,2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,-0.75,0,0
1209,4,1210,A12F13,0.5,sphere,2.25,-2.25,-6.7,4,1211,1212,13/12/2019,143,22,-6.51,15,0,0,,-0.75,0,0
1210,5,1211,A12,,,,,,,,1212,13/12/2019,143,22,-6.51,,0,0,,,,
1211,6,1212,,,,,,,,,,13/12/2019,143,22,-6.51,,,,,,,
1212,7,1213,A12F13,1.5,sphere,-1.5,-3.75,-6.5,4,1217,1212,13/12/2019,143,22,-6.51,195,0,-0.5,,1,0,0
1213,8,1214,A12F13,1,sphere,-0.75,-3.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,195,0,-0.5,,1,0,0
1214,9,1215,A12F13,1,sphere,3.25,-0.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,165,0,-0.5,,-1,0,0
1215,10,1216,A12F13,0.5,sphere,3.75,-0.75,-6.7,4,1217,1212,13/12/2019,143,22,-6.51,165,0,-0.5,,-1,0,0
1216,11,1217,A12,,,,,,,,1212,13/12/2019,143,22,-6.51,,0,-0.5,,,,
1217,1,1218,A12F13,1.5,sphere,3.75,0.5,-6.5,4,1222,1223,13/12/2019,144,22,-6.51,-30,0.5,0,,-1.5,0,0
1218,2,1219,A12F13,1,sphere,3.75,0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-30,0.5,0,,-1.5,0,0
1219,3,1220,A12F13,1,sphere,-2.25,-0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-15,0.5,0,,1,0,0
1220,4,1221,A12F13,0.5,sphere,-2.25,-0.75,-6.7,4,1222,1223,13/12/2019,144,22,-6.51,-15,0.5,0,,1,0,0
1221,5,1222,A12,,,,,,,,1223,13/12/2019,144,22,-6.51,,0.5,0,,,,
1222,6,1223,,,,,,,,,,13/12/2019,144,22,-6.51,,,,,,,
1223,7,1224,A12F13,1.5,sphere,-1.75,1.75,-5.5,4,1228,1223,13/12/2019,144,22,-6.51,15,0,0,,0,0,1
1224,8,1225,A12F13,1,sphere,-2,2,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,15,0,0,,0,0,1
1225,9,1226,A12F13,1,sphere,1.75,0.75,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,45,0,0,,0,0,1
1226,10,1227,A12F13,0.5,sphere,1.5,0.75,-5.7,4,1228,1223,13/12/2019,144,22,-6.51,45,0,0,,0,0,1
1227,11,1228,A12,,,,,,,,1223,13/12/2019,144,22,-6.51,,0,0,,,,
1228,1,1229,A12F13,1.5,sphere,1,-2.25,-5.5,4,1231,1232,13/12/2019,145,22,-6.51,180,-0.5,0,,0,0,1
1229,2,1230,A12F13,0.5,sphere,2.25,-1,-5.5,4,1231,1232,13/12/2019,145,22,-6.51,180,-0.5,0,,0,0,1
1230,3,1231,A12,,,,,,,,1232,13/12/2019,145,22,-6.51,,-0.5,0,,,,
1231,4,1232,,,,,,,,,,13/12/2019,145,22,-6.51,,,,,,,
1232,5,1233,A11F14,1.5,sphere,1.25,1,-5.5,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
1233,6,1234,A11F14,1,sphere,1.5,1,-5.7,4,1238,1232,13/12/2019,145,22,-6.51,0,0,0,,0,0,1
